violation_date,paid_violations,unpaid_violations,total_violations
6 ذو الحجة 1430,62,0,62
7 ذو الحجة 1430,56,0,56
8 ذو الحجة 1430,65,0,65
9 ذو الحجة 1430,65,0,65
10 ذو الحجة 1430,49,0,49
11 ذو الحجة 1430,62,0,62
12 ذو الحجة 1430,61,0,61
13 ذو الحجة 1430,57,0,57
14 ذو الحجة 1430,67,0,67
15 ذو الحجة 1430,52,0,52
16 ذو الحجة 1430,72,0,72
17 ذو الحجة 1430,72,0,72
18 ذو الحجة 1430,43,0,43
19 ذو الحجة 1430,56,0,56
20 ذو الحجة 1430,57,0,57
21 ذو الحجة 1430,69,0,69
22 ذو الحجة 1430,56,0,56
23 ذو الحجة 1430,61,0,61
24 ذو الحجة 1430,76,0,76
25 ذو الحجة 1430,67,0,67
26 ذو الحجة 1430,71,0,71
27 ذو الحجة 1430,60,0,60
28 ذو الحجة 1430,53,0,53
29 ذو الحجة 1430,57,0,57
30 ذو الحجة 1430,64,0,64
1 محرم 1431,73,0,73
2 محرم 1431,55,0,55
3 محرم 1431,54,0,54
4 محرم 1431,54,0,54
5 محرم 1431,52,0,52
6 محرم 1431,59,0,59
7 محرم 1431,67,0,67
8 محرم 1431,59,0,59
9 محرم 1431,50,0,50
10 محرم 1431,52,0,52
11 محرم 1431,66,0,66
12 محرم 1431,62,0,62
13 محرم 1431,49,0,49
14 محرم 1431,61,0,61
15 محرم 1431,59,0,59
16 محرم 1431,52,0,52
17 محرم 1431,72,0,72
18 محرم 1431,62,0,62
19 محرم 1431,69,0,69
20 محرم 1431,78,0,78
21 محرم 1431,82,0,82
22 محرم 1431,68,0,68
23 محرم 1431,59,0,59
24 محرم 1431,54,0,54
25 محرم 1431,44,0,44
26 محرم 1431,79,0,79
27 محرم 1431,62,0,62
28 محرم 1431,54,0,54
29 محرم 1431,74,0,74
1 صفر 1431,69,0,69
2 صفر 1431,65,0,65
3 صفر 1431,59,0,59
4 صفر 1431,55,0,55
5 صفر 1431,57,0,57
6 صفر 1431,55,0,55
7 صفر 1431,65,0,65
8 صفر 1431,59,0,59
9 صفر 1431,72,0,72
10 صفر 1431,68,0,68
11 صفر 1431,50,0,50
12 صفر 1431,81,0,81
13 صفر 1431,67,0,67
14 صفر 1431,71,0,71
15 صفر 1431,75,0,75
16 صفر 1431,59,0,59
17 صفر 1431,66,0,66
18 صفر 1431,49,0,49
19 صفر 1431,56,0,56
20 صفر 1431,64,0,64
21 صفر 1431,69,0,69
22 صفر 1431,41,0,41
23 صفر 1431,60,0,60
24 صفر 1431,61,0,61
25 صفر 1431,51,0,51
26 صفر 1431,58,0,58
27 صفر 1431,58,0,58
28 صفر 1431,63,0,63
29 صفر 1431,49,0,49
30 صفر 1431,74,0,74
1 ربيع الأول 1431,62,0,62
2 ربيع الأول 1431,66,0,66
3 ربيع الأول 1431,72,0,72
4 ربيع الأول 1431,62,0,62
5 ربيع الأول 1431,69,0,69
6 ربيع الأول 1431,61,0,61
7 ربيع الأول 1431,61,0,61
8 ربيع الأول 1431,72,0,72
9 ربيع الأول 1431,58,0,58
10 ربيع الأول 1431,56,0,56
11 ربيع الأول 1431,66,0,66
12 ربيع الأول 1431,56,0,56
13 ربيع الأول 1431,68,0,68
14 ربيع الأول 1431,73,0,73
15 ربيع الأول 1431,50,0,50
16 ربيع الأول 1431,58,0,58
17 ربيع الأول 1431,57,0,57
18 ربيع الأول 1431,60,0,60
19 ربيع الأول 1431,59,0,59
20 ربيع الأول 1431,58,0,58
21 ربيع الأول 1431,64,0,64
22 ربيع الأول 1431,63,0,63
23 ربيع الأول 1431,68,0,68
24 ربيع الأول 1431,54,0,54
25 ربيع الأول 1431,61,0,61
26 ربيع الأول 1431,69,0,69
27 ربيع الأول 1431,48,0,48
28 ربيع الأول 1431,65,0,65
29 ربيع الأول 1431,63,0,63
30 ربيع الأول 1431,66,0,66
1 ربيع الآخر 1431,62,0,62
2 ربيع الآخر 1431,50,0,50
3 ربيع الآخر 1431,71,0,71
4 ربيع الآخر 1431,55,0,55
5 ربيع الآخر 1431,45,0,45
6 ربيع الآخر 1431,45,0,45
7 ربيع الآخر 1431,53,0,53
8 ربيع الآخر 1431,63,0,63
9 ربيع الآخر 1431,71,0,71
10 ربيع الآخر 1431,61,0,61
11 ربيع الآخر 1431,56,0,56
12 ربيع الآخر 1431,84,0,84
13 ربيع الآخر 1431,53,0,53
14 ربيع الآخر 1431,60,0,60
15 ربيع الآخر 1431,65,0,65
16 ربيع الآخر 1431,60,0,60
17 ربيع الآخر 1431,68,0,68
18 ربيع الآخر 1431,62,0,62
19 ربيع الآخر 1431,52,0,52
20 ربيع الآخر 1431,65,0,65
21 ربيع الآخر 1431,63,0,63
22 ربيع الآخر 1431,66,0,66
23 ربيع الآخر 1431,52,0,52
24 ربيع الآخر 1431,60,0,60
25 ربيع الآخر 1431,75,0,75
26 ربيع الآخر 1431,65,0,65
27 ربيع الآخر 1431,71,0,71
28 ربيع الآخر 1431,64,0,64
29 ربيع الآخر 1431,61,0,61
1 جمادى الأولى 1431,56,0,56
2 جمادى الأولى 1431,61,0,61
3 جمادى الأولى 1431,66,0,66
4 جمادى الأولى 1431,65,0,65
5 جمادى الأولى 1431,69,0,69
6 جمادى الأولى 1431,66,0,66
7 جمادى الأولى 1431,58,0,58
8 جمادى الأولى 1431,66,0,66
9 جمادى الأولى 1431,54,0,54
10 جمادى الأولى 1431,83,0,83
11 جمادى الأولى 1431,63,0,63
12 جمادى الأولى 1431,61,0,61
13 جمادى الأولى 1431,57,0,57
14 جمادى الأولى 1431,58,0,58
15 جمادى الأولى 1431,46,0,46
16 جمادى الأولى 1431,59,0,59
17 جمادى الأولى 1431,71,0,71
18 جمادى الأولى 1431,75,0,75
19 جمادى الأولى 1431,79,0,79
20 جمادى الأولى 1431,50,0,50
21 جمادى الأولى 1431,70,0,70
22 جمادى الأولى 1431,59,0,59
23 جمادى الأولى 1431,68,0,68
24 جمادى الأولى 1431,53,0,53
25 جمادى الأولى 1431,77,0,77
26 جمادى الأولى 1431,70,0,70
27 جمادى الأولى 1431,70,0,70
28 جمادى الأولى 1431,68,0,68
29 جمادى الأولى 1431,57,0,57
30 جمادى الأولى 1431,67,0,67
1 جمادى الآخرة 1431,52,0,52
2 جمادى الآخرة 1431,61,0,61
3 جمادى الآخرة 1431,65,0,65
4 جمادى الآخرة 1431,62,0,62
5 جمادى الآخرة 1431,47,0,47
6 جمادى الآخرة 1431,51,0,51
7 جمادى الآخرة 1431,55,0,55
8 جمادى الآخرة 1431,63,0,63
9 جمادى الآخرة 1431,70,0,70
10 جمادى الآخرة 1431,65,0,65
11 جمادى الآخرة 1431,59,0,59
12 جمادى الآخرة 1431,68,0,68
13 جمادى الآخرة 1431,45,0,45
14 جمادى الآخرة 1431,59,0,59
15 جمادى الآخرة 1431,59,0,59
16 جمادى الآخرة 1431,57,0,57
17 جمادى الآخرة 1431,68,0,68
18 جمادى الآخرة 1431,49,0,49
19 جمادى الآخرة 1431,57,0,57
20 جمادى الآخرة 1431,78,0,78
21 جمادى الآخرة 1431,73,0,73
22 جمادى الآخرة 1431,53,0,53
23 جمادى الآخرة 1431,65,0,65
24 جمادى الآخرة 1431,73,0,73
25 جمادى الآخرة 1431,67,0,67
26 جمادى الآخرة 1431,70,0,70
27 جمادى الآخرة 1431,68,0,68
28 جمادى الآخرة 1431,74,0,74
29 جمادى الآخرة 1431,68,0,68
1 رجب 1431,66,0,66
2 رجب 1431,74,0,74
3 رجب 1431,57,0,57
4 رجب 1431,79,0,79
5 رجب 1431,64,0,64
6 رجب 1431,66,0,66
7 رجب 1431,58,0,58
8 رجب 1431,68,0,68
9 رجب 1431,50,0,50
10 رجب 1431,67,0,67
11 رجب 1431,57,0,57
12 رجب 1431,48,0,48
13 رجب 1431,68,0,68
14 رجب 1431,61,0,61
15 رجب 1431,62,0,62
16 رجب 1431,51,0,51
17 رجب 1431,76,0,76
18 رجب 1431,61,0,61
19 رجب 1431,57,0,57
20 رجب 1431,53,0,53
21 رجب 1431,48,0,48
22 رجب 1431,72,0,72
23 رجب 1431,64,0,64
24 رجب 1431,71,0,71
25 رجب 1431,46,0,46
26 رجب 1431,55,0,55
27 رجب 1431,62,0,62
28 رجب 1431,64,0,64
29 رجب 1431,73,0,73
30 رجب 1431,51,0,51
1 شعبان 1431,70,0,70
2 شعبان 1431,66,0,66
3 شعبان 1431,62,0,62
4 شعبان 1431,66,0,66
5 شعبان 1431,80,0,80
6 شعبان 1431,58,0,58
7 شعبان 1431,53,0,53
8 شعبان 1431,59,0,59
9 شعبان 1431,57,0,57
10 شعبان 1431,69,0,69
11 شعبان 1431,62,0,62
12 شعبان 1431,60,0,60
13 شعبان 1431,60,0,60
14 شعبان 1431,51,0,51
15 شعبان 1431,53,0,53
16 شعبان 1431,71,0,71
17 شعبان 1431,50,0,50
18 شعبان 1431,66,0,66
19 شعبان 1431,73,0,73
20 شعبان 1431,61,0,61
21 شعبان 1431,61,0,61
22 شعبان 1431,60,0,60
23 شعبان 1431,46,0,46
24 شعبان 1431,68,0,68
25 شعبان 1431,81,0,81
26 شعبان 1431,63,0,63
27 شعبان 1431,44,0,44
28 شعبان 1431,66,0,66
29 شعبان 1431,72,0,72
1 رمضان 1431,61,0,61
2 رمضان 1431,50,0,50
3 رمضان 1431,69,0,69
4 رمضان 1431,72,0,72
5 رمضان 1431,74,0,74
6 رمضان 1431,51,0,51
7 رمضان 1431,63,0,63
8 رمضان 1431,61,0,61
9 رمضان 1431,61,0,61
10 رمضان 1431,64,0,64
11 رمضان 1431,67,0,67
12 رمضان 1431,53,0,53
13 رمضان 1431,61,0,61
14 رمضان 1431,63,0,63
15 رمضان 1431,76,0,76
16 رمضان 1431,56,0,56
17 رمضان 1431,58,0,58
18 رمضان 1431,58,0,58
19 رمضان 1431,74,0,74
20 رمضان 1431,60,0,60
21 رمضان 1431,64,0,64
22 رمضان 1431,46,0,46
23 رمضان 1431,60,0,60
24 رمضان 1431,63,0,63
25 رمضان 1431,49,0,49
26 رمضان 1431,70,0,70
27 رمضان 1431,57,0,57
28 رمضان 1431,64,0,64
29 رمضان 1431,54,0,54
30 رمضان 1431,64,0,64
1 شوال 1431,61,0,61
2 شوال 1431,58,0,58
3 شوال 1431,62,0,62
4 شوال 1431,66,0,66
5 شوال 1431,54,0,54
6 شوال 1431,68,0,68
7 شوال 1431,54,0,54
8 شوال 1431,62,0,62
9 شوال 1431,66,0,66
10 شوال 1431,66,0,66
11 شوال 1431,71,0,71
12 شوال 1431,55,0,55
13 شوال 1431,62,0,62
14 شوال 1431,67,0,67
15 شوال 1431,52,0,52
16 شوال 1431,75,0,75
17 شوال 1431,65,0,65
18 شوال 1431,63,0,63
19 شوال 1431,59,0,59
20 شوال 1431,59,0,59
21 شوال 1431,66,0,66
22 شوال 1431,64,0,64
23 شوال 1431,51,0,51
24 شوال 1431,65,0,65
25 شوال 1431,71,0,71
26 شوال 1431,58,0,58
27 شوال 1431,61,0,61
28 شوال 1431,69,0,69
29 شوال 1431,63,0,63
1 ذو القعدة 1431,62,0,62
2 ذو القعدة 1431,69,0,69
3 ذو القعدة 1431,50,0,50
4 ذو القعدة 1431,58,0,58
5 ذو القعدة 1431,76,0,76
6 ذو القعدة 1431,49,0,49
7 ذو القعدة 1431,61,0,61
8 ذو القعدة 1431,58,0,58
9 ذو القعدة 1431,61,0,61
10 ذو القعدة 1431,44,0,44
11 ذو القعدة 1431,72,0,72
12 ذو القعدة 1431,59,0,59
13 ذو القعدة 1431,70,0,70
14 ذو القعدة 1431,58,0,58
15 ذو القعدة 1431,56,0,56
16 ذو القعدة 1431,63,0,63
17 ذو القعدة 1431,62,0,62
18 ذو القعدة 1431,66,0,66
19 ذو القعدة 1431,56,0,56
20 ذو القعدة 1431,64,0,64
21 ذو القعدة 1431,50,0,50
22 ذو القعدة 1431,62,0,62
23 ذو القعدة 1431,55,0,55
24 ذو القعدة 1431,63,0,63
25 ذو القعدة 1431,52,0,52
26 ذو القعدة 1431,50,0,50
27 ذو القعدة 1431,52,0,52
28 ذو القعدة 1431,82,0,82
29 ذو القعدة 1431,51,0,51
1 ذو الحجة 1431,64,0,64
2 ذو الحجة 1431,57,0,57
3 ذو الحجة 1431,57,0,57
4 ذو الحجة 1431,64,0,64
5 ذو الحجة 1431,63,0,63
6 ذو الحجة 1431,63,0,63
7 ذو الحجة 1431,64,0,64
8 ذو الحجة 1431,58,0,58
9 ذو الحجة 1431,57,0,57
10 ذو الحجة 1431,63,0,63
11 ذو الحجة 1431,71,0,71
12 ذو الحجة 1431,60,0,60
13 ذو الحجة 1431,63,0,63
14 ذو الحجة 1431,60,0,60
15 ذو الحجة 1431,59,0,59
16 ذو الحجة 1431,65,0,65
17 ذو الحجة 1431,58,0,58
18 ذو الحجة 1431,61,0,61
19 ذو الحجة 1431,53,0,53
20 ذو الحجة 1431,70,0,70
21 ذو الحجة 1431,58,0,58
22 ذو الحجة 1431,60,0,60
23 ذو الحجة 1431,56,0,56
24 ذو الحجة 1431,63,0,63
25 ذو الحجة 1431,58,0,58
26 ذو الحجة 1431,72,0,72
27 ذو الحجة 1431,58,0,58
28 ذو الحجة 1431,62,0,62
29 ذو الحجة 1431,47,0,47
30 ذو الحجة 1431,66,0,66
1 محرم 1432,51,0,51
2 محرم 1432,64,0,64
3 محرم 1432,47,0,47
4 محرم 1432,59,0,59
5 محرم 1432,52,0,52
6 محرم 1432,61,0,61
7 محرم 1432,53,0,53
8 محرم 1432,54,0,54
9 محرم 1432,61,0,61
10 محرم 1432,57,0,57
11 محرم 1432,71,0,71
12 محرم 1432,60,0,60
13 محرم 1432,77,0,77
14 محرم 1432,63,0,63
15 محرم 1432,56,0,56
16 محرم 1432,57,0,57
17 محرم 1432,72,0,72
18 محرم 1432,59,0,59
19 محرم 1432,58,0,58
20 محرم 1432,69,0,69
21 محرم 1432,70,0,70
22 محرم 1432,59,0,59
23 محرم 1432,49,0,49
24 محرم 1432,65,0,65
25 محرم 1432,57,0,57
26 محرم 1432,73,0,73
27 محرم 1432,59,0,59
28 محرم 1432,83,0,83
29 محرم 1432,74,0,74
1 صفر 1432,59,0,59
2 صفر 1432,63,0,63
3 صفر 1432,80,0,80
4 صفر 1432,50,0,50
5 صفر 1432,74,0,74
6 صفر 1432,75,0,75
7 صفر 1432,55,0,55
8 صفر 1432,67,0,67
9 صفر 1432,77,0,77
10 صفر 1432,74,0,74
11 صفر 1432,62,0,62
12 صفر 1432,66,0,66
13 صفر 1432,68,0,68
14 صفر 1432,68,0,68
15 صفر 1432,74,0,74
16 صفر 1432,66,0,66
17 صفر 1432,55,0,55
18 صفر 1432,64,0,64
19 صفر 1432,70,0,70
20 صفر 1432,81,0,81
21 صفر 1432,47,0,47
22 صفر 1432,62,0,62
23 صفر 1432,58,0,58
24 صفر 1432,64,0,64
25 صفر 1432,62,0,62
26 صفر 1432,65,0,65
27 صفر 1432,69,0,69
28 صفر 1432,73,0,73
29 صفر 1432,60,0,60
30 صفر 1432,72,0,72
1 ربيع الأول 1432,59,0,59
2 ربيع الأول 1432,60,0,60
3 ربيع الأول 1432,65,0,65
4 ربيع الأول 1432,60,0,60
5 ربيع الأول 1432,62,0,62
6 ربيع الأول 1432,68,0,68
7 ربيع الأول 1432,60,0,60
8 ربيع الأول 1432,60,0,60
9 ربيع الأول 1432,80,0,80
10 ربيع الأول 1432,60,0,60
11 ربيع الأول 1432,67,0,67
12 ربيع الأول 1432,76,0,76
13 ربيع الأول 1432,69,0,69
14 ربيع الأول 1432,60,0,60
15 ربيع الأول 1432,64,0,64
16 ربيع الأول 1432,59,0,59
17 ربيع الأول 1432,67,0,67
18 ربيع الأول 1432,62,0,62
19 ربيع الأول 1432,61,0,61
20 ربيع الأول 1432,74,0,74
21 ربيع الأول 1432,58,0,58
22 ربيع الأول 1432,72,0,72
23 ربيع الأول 1432,76,0,76
24 ربيع الأول 1432,55,0,55
25 ربيع الأول 1432,66,0,66
26 ربيع الأول 1432,55,0,55
27 ربيع الأول 1432,58,0,58
28 ربيع الأول 1432,51,0,51
29 ربيع الأول 1432,54,0,54
30 ربيع الأول 1432,84,0,84
1 ربيع الآخر 1432,56,0,56
2 ربيع الآخر 1432,70,0,70
3 ربيع الآخر 1432,68,0,68
4 ربيع الآخر 1432,59,0,59
5 ربيع الآخر 1432,61,0,61
6 ربيع الآخر 1432,67,0,67
7 ربيع الآخر 1432,70,0,70
8 ربيع الآخر 1432,59,0,59
9 ربيع الآخر 1432,62,0,62
10 ربيع الآخر 1432,63,0,63
11 ربيع الآخر 1432,82,0,82
12 ربيع الآخر 1432,77,0,77
13 ربيع الآخر 1432,76,0,76
14 ربيع الآخر 1432,61,0,61
15 ربيع الآخر 1432,83,0,83
16 ربيع الآخر 1432,62,0,62
17 ربيع الآخر 1432,58,0,58
18 ربيع الآخر 1432,64,0,64
19 ربيع الآخر 1432,53,0,53
20 ربيع الآخر 1432,60,0,60
21 ربيع الآخر 1432,69,0,69
22 ربيع الآخر 1432,71,0,71
23 ربيع الآخر 1432,69,0,69
24 ربيع الآخر 1432,75,0,75
25 ربيع الآخر 1432,76,0,76
26 ربيع الآخر 1432,59,0,59
27 ربيع الآخر 1432,55,0,55
28 ربيع الآخر 1432,64,0,64
29 ربيع الآخر 1432,68,0,68
30 ربيع الآخر 1432,66,0,66
1 جمادى الأولى 1432,62,0,62
2 جمادى الأولى 1432,67,0,67
3 جمادى الأولى 1432,58,0,58
4 جمادى الأولى 1432,61,0,61
5 جمادى الأولى 1432,63,0,63
6 جمادى الأولى 1432,55,0,55
7 جمادى الأولى 1432,60,0,60
8 جمادى الأولى 1432,72,0,72
9 جمادى الأولى 1432,60,0,60
10 جمادى الأولى 1432,68,0,68
11 جمادى الأولى 1432,56,0,56
12 جمادى الأولى 1432,77,0,77
13 جمادى الأولى 1432,60,0,60
14 جمادى الأولى 1432,68,0,68
15 جمادى الأولى 1432,75,0,75
16 جمادى الأولى 1432,75,0,75
17 جمادى الأولى 1432,76,0,76
18 جمادى الأولى 1432,55,0,55
19 جمادى الأولى 1432,77,0,77
20 جمادى الأولى 1432,67,0,67
21 جمادى الأولى 1432,66,0,66
22 جمادى الأولى 1432,69,0,69
23 جمادى الأولى 1432,68,0,68
24 جمادى الأولى 1432,67,0,67
25 جمادى الأولى 1432,74,0,74
26 جمادى الأولى 1432,59,0,59
27 جمادى الأولى 1432,71,0,71
28 جمادى الأولى 1432,64,0,64
29 جمادى الأولى 1432,69,0,69
1 جمادى الآخرة 1432,66,0,66
2 جمادى الآخرة 1432,53,0,53
3 جمادى الآخرة 1432,68,0,68
4 جمادى الآخرة 1432,69,0,69
5 جمادى الآخرة 1432,68,0,68
6 جمادى الآخرة 1432,59,0,59
7 جمادى الآخرة 1432,66,0,66
8 جمادى الآخرة 1432,62,0,62
9 جمادى الآخرة 1432,62,0,62
10 جمادى الآخرة 1432,61,0,61
11 جمادى الآخرة 1432,63,0,63
12 جمادى الآخرة 1432,72,0,72
13 جمادى الآخرة 1432,57,0,57
14 جمادى الآخرة 1432,81,0,81
15 جمادى الآخرة 1432,65,0,65
16 جمادى الآخرة 1432,63,0,63
17 جمادى الآخرة 1432,52,0,52
18 جمادى الآخرة 1432,69,0,69
19 جمادى الآخرة 1432,67,0,67
20 جمادى الآخرة 1432,59,0,59
21 جمادى الآخرة 1432,67,0,67
22 جمادى الآخرة 1432,60,0,60
23 جمادى الآخرة 1432,68,0,68
24 جمادى الآخرة 1432,64,0,64
25 جمادى الآخرة 1432,78,0,78
26 جمادى الآخرة 1432,70,0,70
27 جمادى الآخرة 1432,56,0,56
28 جمادى الآخرة 1432,66,0,66
29 جمادى الآخرة 1432,68,0,68
30 جمادى الآخرة 1432,60,0,60
1 رجب 1432,59,0,59
2 رجب 1432,72,0,72
3 رجب 1432,72,0,72
4 رجب 1432,66,0,66
5 رجب 1432,70,0,70
6 رجب 1432,58,0,58
7 رجب 1432,53,0,53
8 رجب 1432,57,0,57
9 رجب 1432,65,0,65
10 رجب 1432,61,0,61
11 رجب 1432,71,0,71
12 رجب 1432,70,0,70
13 رجب 1432,46,0,46
14 رجب 1432,56,0,56
15 رجب 1432,65,0,65
16 رجب 1432,60,0,60
17 رجب 1432,56,0,56
18 رجب 1432,69,0,69
19 رجب 1432,83,0,83
20 رجب 1432,72,0,72
21 رجب 1432,67,0,67
22 رجب 1432,74,0,74
23 رجب 1432,57,0,57
24 رجب 1432,69,0,69
25 رجب 1432,67,0,67
26 رجب 1432,59,0,59
27 رجب 1432,76,0,76
28 رجب 1432,63,0,63
29 رجب 1432,67,0,67
1 شعبان 1432,68,0,68
2 شعبان 1432,85,0,85
3 شعبان 1432,58,0,58
4 شعبان 1432,60,0,60
5 شعبان 1432,64,0,64
6 شعبان 1432,67,0,67
7 شعبان 1432,65,0,65
8 شعبان 1432,59,0,59
9 شعبان 1432,78,0,78
10 شعبان 1432,76,0,76
11 شعبان 1432,66,0,66
12 شعبان 1432,65,0,65
13 شعبان 1432,63,0,63
14 شعبان 1432,63,0,63
15 شعبان 1432,66,0,66
16 شعبان 1432,62,0,62
17 شعبان 1432,51,0,51
18 شعبان 1432,70,0,70
19 شعبان 1432,66,0,66
20 شعبان 1432,61,0,61
21 شعبان 1432,62,0,62
22 شعبان 1432,71,0,71
23 شعبان 1432,48,0,48
24 شعبان 1432,67,0,67
25 شعبان 1432,71,0,71
26 شعبان 1432,69,0,69
27 شعبان 1432,58,0,58
28 شعبان 1432,57,0,57
29 شعبان 1432,60,0,60
30 شعبان 1432,74,0,74
1 رمضان 1432,74,0,74
2 رمضان 1432,66,0,66
3 رمضان 1432,77,0,77
4 رمضان 1432,56,0,56
5 رمضان 1432,66,0,66
6 رمضان 1432,77,0,77
7 رمضان 1432,67,0,67
8 رمضان 1432,63,0,63
9 رمضان 1432,72,0,72
10 رمضان 1432,77,0,77
11 رمضان 1432,63,0,63
12 رمضان 1432,55,0,55
13 رمضان 1432,65,0,65
14 رمضان 1432,71,0,71
15 رمضان 1432,67,0,67
16 رمضان 1432,58,0,58
17 رمضان 1432,63,0,63
18 رمضان 1432,79,0,79
19 رمضان 1432,68,0,68
20 رمضان 1432,62,0,62
21 رمضان 1432,53,0,53
22 رمضان 1432,71,0,71
23 رمضان 1432,59,0,59
24 رمضان 1432,77,0,77
25 رمضان 1432,69,0,69
26 رمضان 1432,55,0,55
27 رمضان 1432,59,0,59
28 رمضان 1432,71,0,71
29 رمضان 1432,46,0,46
1 شوال 1432,61,0,61
2 شوال 1432,58,0,58
3 شوال 1432,66,0,66
4 شوال 1432,68,0,68
5 شوال 1432,67,0,67
6 شوال 1432,80,0,80
7 شوال 1432,71,0,71
8 شوال 1432,66,0,66
9 شوال 1432,67,0,67
10 شوال 1432,62,0,62
11 شوال 1432,57,0,57
12 شوال 1432,53,0,53
13 شوال 1432,85,0,85
14 شوال 1432,58,0,58
15 شوال 1432,55,0,55
16 شوال 1432,63,0,63
17 شوال 1432,70,0,70
18 شوال 1432,59,0,59
19 شوال 1432,68,0,68
20 شوال 1432,58,0,58
21 شوال 1432,72,0,72
22 شوال 1432,65,0,65
23 شوال 1432,74,0,74
24 شوال 1432,73,0,73
25 شوال 1432,78,0,78
26 شوال 1432,77,0,77
27 شوال 1432,58,0,58
28 شوال 1432,68,0,68
29 شوال 1432,62,0,62
30 شوال 1432,76,0,76
1 ذو القعدة 1432,65,0,65
2 ذو القعدة 1432,67,0,67
3 ذو القعدة 1432,69,0,69
4 ذو القعدة 1432,46,0,46
5 ذو القعدة 1432,71,0,71
6 ذو القعدة 1432,58,0,58
7 ذو القعدة 1432,68,0,68
8 ذو القعدة 1432,64,0,64
9 ذو القعدة 1432,54,0,54
10 ذو القعدة 1432,66,0,66
11 ذو القعدة 1432,58,0,58
12 ذو القعدة 1432,47,0,47
13 ذو القعدة 1432,66,0,66
